isbn,title,author,publisher,price,wholesaler_name,purchase_type,quantity,unit_cost,received_date,consignment_deadline
'9782182074475,一気にわかる天文学,岡田美咲,銀河出版社,930,日販,買切,16,572,2026-06-28,
'9780747456827,ねこと星空のものがたり,岡田由美,翠嵐堂,1220,トーハン,委託,3,745,2026-04-29,2026-07-20
'9781242627873,今日からできるスパイスカレー,井上凛,丘上出版社,1270,地方・小出版流通センター,委託,3,771,2026-06-15,2026-07-24
'9783894041113,忘れられた約束のうた,岩崎悠真,朝霧出版,940,トーハン,委託,2,596,2026-05-19,2026-08-31
'9781296611781,2025年度版 基本情報技術者試験 完全対策,遠藤一郎,満月舎,2710,地方・小出版流通センター,買切,12,1944,2026-06-04,
'9785166286451,誰も知らない灯台の結末,日向 蒼,銀河出版,730,地方・小出版流通センター,買切,20,438,2026-04-16,
'9786955352265,誰も知らない駅の物語,前田結衣,若草出版社,820,トーハン,買切,16,570,2026-05-01,
'9781465850652,西表島紀行 写真集,田中凛,若草出版社,3350,大阪屋栗田,買切,19,2427,2026-06-20,
'9782145180793,冬の日の鍵の始まり,山本浩二,満月舎,740,トーハン,委託,1,530,2026-04-27,2026-10-15
'9783755104018,図解 ブランディング入門,坂本大輔,翠嵐館,1430,大阪屋栗田,買切,6,949,2026-06-12,
'9784615582854,できる人の交渉術,木村蒼太,青葉出版社,1540,トーハン,買切,6,1144,2026-06-28,
'9784734146425,毎日のぬか漬けレシピ,長谷川美咲,白鷺文庫,1290,トーハン,買切,15,936,2026-06-28,
'9780459241674,小さな本屋の始まり,斎藤詩織,朝霧出版社,610,トーハン,買切,12,445,2026-06-19,
'9787539505770,深夜の鍵の結末,長谷川太郎,青葉出版社,660,大阪屋栗田,委託,17,397,2026-06-20,2026-08-13
'9781409184317,静かな花束の秘密,日向 楓,白鷺文庫,750,地方・小出版流通センター,買切,12,544,2026-06-24,
'9784155469400,立山黒部紀行 写真集,山口隆,銀河舎,2900,地方・小出版流通センター,委託,12,2121,2026-06-22,2026-10-04
'9789215295425,はるかな旅の続き,星野 楓,翠嵐堂,640,トーハン,買切,16,436,2026-05-22,
'9786850626775,竜と鍛冶屋 第9巻,青木涼,翠嵐舎,590,日販,買切,17,355,2026-06-06,
'9781706947028,小さな灯台の使者,三浦陸,清流出版,940,大阪屋栗田,買切,9,614,2026-06-27,
'9785566386959,忘れられた橋の記録,坂本涼,清流出版社,890,日販,買切,4,663,2026-05-24,
'9789295292802,刀と花 第4巻,日向 綴,丘上出版社,620,地方・小出版流通センター,買切,15,404,2026-06-26,
'9787631840977,図解 統計学入門,柴田真央,翠嵐舎,1520,トーハン,買切,4,1008,2026-04-17,
'9780674474598,もぐらと小さな灯りのひみつ,井上太郎,銀河出版社,1230,日販,委託,5,849,2026-06-12,2026-10-05
'9780403126781,気候変動の謎,夜守 湊,丘上出版社,1030,地方・小出版流通センター,委託,9,688,2026-06-04,2026-07-19
'9786426869278,遠い坂道の地図,村上結衣,清流出版,720,地方・小出版流通センター,買切,5,526,2026-06-13,
'9785391874874,忘れられた灯台の迷宮,三浦陽子,銀河舎,830,日販,委託,1,521,2026-07-06,2026-11-20
'9784093620208,観葉植物の基本,日向 蒼,青葉出版社,1430,地方・小出版流通センター,買切,14,936,2026-06-02,
'9786546695870,針と糸の魔女 第4巻,福田杏,清流出版,670,大阪屋栗田,買切,9,437,2026-06-18,
'9783887574239,2025年度版 漢字検定準1級 完全対策,清水悠真,蒼穹堂,2060,大阪屋栗田,委託,10,1432,2026-05-23,2026-06-27
'9787378699234,一気にわかる日本の祭り,斎藤一郎,丘上出版社,900,大阪屋栗田,買切,20,623,2026-05-10,
'9781939269676,図解 マーケティング入門,岡田由美,翠嵐出版社,1480,大阪屋栗田,委託,12,970,2026-05-17,2026-09-14
'9789174195620,TOEIC 600点突破 完全対策,前田健,丘上出版社,1750,地方・小出版流通センター,買切,16,1161,2026-05-10,
'9786983217802,うさぎと不思議な森のものがたり,伊藤陸,茜色出版社,1450,大阪屋栗田,買切,16,1050,2026-05-25,
'9789460673825,もぐらと秘密の地図のプレゼント,藤田真央,満月舎,1450,日販,委託,10,917,2026-05-22,2026-10-11
'9783501572269,図解 人的資本経営入門,青木蒼,丘上出版社,1440,地方・小出版流通センター,買切,7,944,2026-07-07,
'9780052459315,2025年度版 英検2級 完全対策,井上蒼太,白鷺出版,1960,日販,委託,1,1295,2026-04-27,2026-08-27
'9787336450303,5分でわかるDX戦略,佐藤蒼,若草出版社,1890,地方・小出版流通センター,買切,5,1297,2026-04-23,
'9788070045480,一気にわかる戦国時代,中村杏,白鷺文庫,1020,トーハン,委託,12,689,2026-06-04,2026-06-15
'9780249509359,できる人のロジカルシンキング,橋本さくら,白鷺出版,1710,日販,買切,2,1061,2026-06-30,
'9787616333869,刀と花 第1巻,福田美咲,丘上館,620,大阪屋栗田,買切,15,392,2026-06-08,
'9782066747648,北海道を歩く,藤田杏,青葉出版社,2600,日販,買切,19,1623,2026-04-19,
'9784773104479,雨音レコード 第3巻,高橋蒼,翠嵐舎,660,大阪屋栗田,買切,18,430,2026-05-24,
'9789112749588,令和幽霊譚 第15巻,水無月 律,朝霧出版社,510,日販,買切,5,307,2026-07-09,
'9787111490012,見えない写真の迷宮,橋本さくら,白鷺出版,780,大阪屋栗田,委託,10,561,2026-05-05,2026-06-05
'9788410933576,毎日の掃除レシピ,柴田葵,銀河出版社,1350,大阪屋栗田,買切,18,972,2026-07-05,
'9788427655461,儚い電話の結末,西村さくら,若草出版社,700,日販,買切,8,429,2026-05-29,
'9785921531956,灰色ドミノ 第4巻,森悠真,丘上館,450,大阪屋栗田,買切,12,281,2026-06-09,
'9786483628795,冬の日の旅の使者,吉田葵,蒼穹書房,850,日販,委託,8,582,2026-07-10,2026-10-22
'9789148832582,きつねと星空のひみつ,冬野 帳,清流出版社,1260,地方・小出版流通センター,買切,19,852,2026-06-10,
'9783554634983,針と糸の魔女 第15巻,長谷川誠,翠嵐堂,440,大阪屋栗田,買切,19,325,2026-05-29,
'9782125306663,観葉植物の基本,雨宮 蒼,蒼穹書房,1290,地方・小出版流通センター,買切,5,933,2026-07-05,
'9788542486308,名もなき庭のノート,田中湊,若草出版社,910,大阪屋栗田,買切,15,574,2026-05-08,
'9788353505793,図解でわかる感染症,遠藤由美,朝霧出版社,970,トーハン,委託,12,723,2026-05-29,2026-07-19
'9786017937119,古びた橋の地図,柴田結衣,丘上出版社,880,日販,買切,11,529,2026-05-26,
'9788231992349,刀と花 第4巻,石川翔太,翠嵐館,620,トーハン,委託,10,458,2026-05-06,2026-08-03
'9782990100663,毎日の家計管理レシピ,高橋浩二,銀河出版社,1250,地方・小出版流通センター,買切,1,838,2026-05-15,
'9782823276244,終電サーカス 第10巻,柴田詩織,銀河舎,680,大阪屋栗田,買切,11,428,2026-05-20,
'9782415967987,ぞうと虹色の傘の冒険,三浦太郎,白鷺出版,1270,日販,買切,15,852,2026-06-16,
'9789252545361,ねこと虹色の傘のたび,村上誠,翠嵐出版社,1470,トーハン,買切,8,1056,2026-06-28,
'9789333495165,立山黒部を歩く,長谷川湊,満月舎,3920,大阪屋栗田,買切,16,2858,2026-06-27,
'9783227085395,一気にわかる戦国時代,近藤美咲,満月舎,1170,地方・小出版流通センター,買切,14,779,2026-06-06,
'9784183158123,影絵の国のアリス 第2巻,水無月 朔,丘上館,530,トーハン,買切,18,368,2026-04-30,
'9787452512237,図解でわかる古代文明,村上一郎,蒼穹堂,1120,トーハン,買切,19,772,2026-07-14,
'9780505892324,1分でわかる副業戦略,井上花子,翠嵐出版社,1710,地方・小出版流通センター,買切,13,1201,2026-04-23,
'9780137873807,ひつじと小さな灯りの冒険,中村美咲,満月舎,1100,大阪屋栗田,委託,16,723,2026-04-28,2026-10-01
'9782242007818,天球儀の街 第10巻,福田蒼太,清流出版,680,地方・小出版流通センター,買切,13,491,2026-04-26,
'9784629769340,小笠原諸島紀行 写真集,山口楓,清流出版,4120,日販,買切,18,2633,2026-07-04,
'9788516421120,灰色ドミノ 第10巻,加藤浩二,青葉館,550,日販,買切,16,369,2026-05-08,
'9781682348529,発酵食の基本,長谷川大輔,銀河舎,1560,地方・小出版流通センター,買切,5,1070,2026-06-20,
'9780229865307,毎日の家計管理レシピ,堀内湊,翠嵐出版社,1260,大阪屋栗田,買切,3,833,2026-06-05,
'9786936583572,令和幽霊譚 第1巻,三浦詩織,銀河出版,670,トーハン,買切,12,472,2026-05-30,
'9781028922598,富士五湖紀行 写真集,山本一郎,丘上館,3190,日販,買切,1,2066,2026-05-25,
'9784728574913,北海道、季節の情景,林さくら,陽光舎,3580,大阪屋栗田,買切,19,2194,2026-06-05,
'9788297973252,十六夜のバトン 第7巻,雨宮 湊,清流出版,530,日販,委託,15,327,2026-06-05,2026-07-20
'9789485380555,名もなき灯台の肖像,森美咲,丘上館,910,トーハン,委託,18,661,2026-05-24,2026-08-31
'9780187634328,うさぎと魔法のスープのひみつ,岩崎楓,満月舎,1120,日販,買切,2,714,2026-05-20,
'9782968466173,天球儀の街 第16巻,水無月 楓,若草出版社,530,トーハン,買切,13,388,2026-04-25,
'9788867340620,ぞうと秘密の地図のものがたり,藤井陸,青葉館,1460,地方・小出版流通センター,買切,8,887,2026-05-20,
'9782573209097,たぬきと雲のパン屋のものがたり,橋本詩織,清流出版,1120,トーハン,買切,3,754,2026-07-12,
'9783366437482,深夜の約束のノート,山田杏,清流出版,950,地方・小出版流通センター,委託,5,673,2026-04-25,2026-09-27
'9785735001935,できる人の資本主義,星野 朔,清流出版社,1620,トーハン,買切,3,1095,2026-06-20,
'9783399033101,影絵の国のアリス 第1巻,坂本蒼太,青葉出版社,530,地方・小出版流通センター,委託,2,394,2026-05-23,2026-09-04
'9784161285025,登録販売者試験 完全対策,藤田悠真,陽光舎,2170,地方・小出版流通センター,委託,10,1574,2026-05-10,2026-09-10
'9783061130442,図解 チーム運営入門,山本由美,白鷺出版,1520,トーハン,委託,14,1088,2026-06-28,2026-11-21
'9789237053560,3分でわかるマーケティング,霧島 律,丘上館,1580,大阪屋栗田,買切,9,1018,2026-05-15,
'9783631125755,竜と鍛冶屋 第3巻,霧島 律,白鷺文庫,550,地方・小出版流通センター,買切,16,401,2026-06-26,
'9785117755654,1分でわかる生成AI活用,長谷川詩織,翠嵐堂,1740,日販,買切,14,1204,2026-05-24,
'9781465618474,記憶の中の約束の迷宮,近藤大輔,丘上館,900,トーハン,委託,17,603,2026-06-25,2026-12-01
'9786518544700,民俗学全史,岡田陸,陽光舎,1020,トーハン,委託,20,663,2026-05-13,2026-08-23
'9784878357527,2027年度版 基本情報技術者試験 完全対策,三浦茜,青葉出版社,2720,大阪屋栗田,買切,1,1723,2026-05-15,
'9780221038167,放課後のミステリー 第12巻,岡田葵,白鷺出版,620,トーハン,委託,3,448,2026-06-08,2026-07-31
'9789712024337,進化論の謎,小林葵,丘上出版社,1130,トーハン,買切,1,733,2026-06-30,
'9786887874484,記憶の中の坂道のうた,近藤隆,蒼穹堂,820,日販,買切,19,502,2026-05-30,
'9789025171193,図解 チーム運営入門,堀内太郎,若草出版社,1650,日販,買切,18,1062,2026-07-10,
'9782076465129,サブスク経営思考,加藤浩二,朝霧出版社,1850,大阪屋栗田,買切,19,1198,2026-04-19,
'9785467716084,家計管理の基本,坂本結衣,丘上館,1510,日販,委託,2,1010,2026-05-20,2026-09-01
'9781147705720,星屑ダイナー 第3巻,松本詩織,白鷺文庫,630,トーハン,買切,11,455,2026-04-27,
'9784862972750,天球儀の街 第12巻,朝比奈 燈,翠嵐舎,490,トーハン,買切,1,304,2026-07-14,
'9785913170453,最後の電話の続き,星野 燈,朝霧出版社,920,日販,委託,17,567,2026-05-26,2026-08-05
'9783380521235,きつねと星空のたび,森悠真,朝霧出版,1440,日販,委託,13,998,2026-04-20,2026-06-06
'9782099918565,十六夜のバトン 第14巻,山本涼,朝霧出版社,510,大阪屋栗田,委託,15,349,2026-05-18,2026-07-09
'9783900172381,静かな旅の約束事,橋本誠,若草出版社,610,地方・小出版流通センター,買切,17,382,2026-05-15,
'9789246767045,星屑ダイナー 第14巻,藤田葵,陽光舎,670,地方・小出版流通センター,委託,20,480,2026-06-09,2026-11-27
'9780202669519,ブランディング思考,堀内葵,陽光舎,1480,日販,委託,19,976,2026-04-26,2026-09-21
'9785306029863,脳科学全史,鈴木健,丘上出版社,1130,地方・小出版流通センター,委託,20,802,2026-05-15,2026-08-05
'9786970531751,収納術の基本,斎藤真央,銀河出版,1350,地方・小出版流通センター,委託,9,919,2026-05-22,2026-07-05
'9783709624845,終電サーカス 第15巻,藤田花子,蒼穹書房,500,日販,委託,11,307,2026-07-12,2026-08-11
'9781984077592,くまと小さな灯りのものがたり,福田一郎,翠嵐舎,1040,日販,買切,1,741,2026-05-28,
'9785458194723,西表島を歩く,斎藤蒼,丘上出版社,3510,日販,委託,6,2571,2026-07-03,2026-06-27
'9784901034753,名もなき坂道の物語,伊藤太郎,丘上館,900,トーハン,買切,6,544,2026-05-26,
'9787473807008,はるかな旅の地図,鈴木結衣,朝霧出版社,850,地方・小出版流通センター,買切,10,583,2026-06-30,
'9787115660428,針と糸の魔女 第14巻,三浦由美,白鷺文庫,450,日販,委託,18,298,2026-04-28,2026-05-30
'9784323178837,はじめてのガーデニング,山口太郎,朝霧出版社,1420,大阪屋栗田,買切,11,948,2026-05-06,
'9787050123651,くまと小さな灯りのものがたり,菅原蒼太,銀河出版,1190,大阪屋栗田,買切,6,768,2026-05-02,
'9782468676843,掃除のコツ,井上杏,緑陰出版,1430,トーハン,委託,3,968,2026-05-06,2026-08-26
'9787026479003,静かな手紙の秘密,田中涼,蒼穹書房,890,地方・小出版流通センター,買切,13,553,2026-05-16,
'9785428240443,古びた旅の迷宮,橋本隆,茜色出版社,640,トーハン,買切,8,458,2026-05-17,
'9789163684326,できる人の生成AI活用,坂本一郎,翠嵐館,1400,地方・小出版流通センター,委託,8,866,2026-04-25,2026-05-27
'9782330996963,小さな写真の迷宮,霧島 燈,銀河出版,820,地方・小出版流通センター,買切,6,554,2026-05-23,
'9786827677311,忘れられた港の行方,井上栞,満月舎,860,大阪屋栗田,買切,3,623,2026-06-20,
'9787186103213,図解でわかるAIの未来,三浦太郎,丘上出版社,1090,トーハン,委託,20,725,2026-05-15,2026-05-28
'9783571256519,五島列島紀行 写真集,岩崎隆,翠嵐堂,2530,大阪屋栗田,買切,7,1666,2026-05-21,
'9786371272888,青の音符 第18巻,月城 帳,銀河出版社,600,地方・小出版流通センター,買切,12,393,2026-06-27,
'9780618160518,今日からできるカメラ,雨宮 碧,若草出版社,1650,トーハン,買切,11,1166,2026-04-17,
'9785717761444,はじめてのお弁当,青木健,清流出版,1560,大阪屋栗田,買切,1,1137,2026-06-06,
'9789291602117,図解 統計学入門,藤井花子,朝霧出版,1720,地方・小出版流通センター,委託,11,1083,2026-05-30,2026-09-10
'9781429208932,図解 資本主義入門,太田さくら,丘上出版社,1750,地方・小出版流通センター,買切,2,1266,2026-06-04,
'9788715276729,深夜の喫茶店のノート,高橋由美,青葉館,660,大阪屋栗田,買切,1,473,2026-06-13,
'9781035586240,うさぎとふしぎな時計の冒険,吉田湊,銀河出版,1110,トーハン,買切,17,703,2026-07-03,
'9788702282290,星屑ダイナー 第13巻,水無月 湊,白鷺出版,580,地方・小出版流通センター,買切,7,408,2026-07-01,
'9781529585049,灰色ドミノ 第16巻,森詩織,朝霧出版社,470,地方・小出版流通センター,買切,16,309,2026-05-06,
'9787010925202,毎日のスパイスカレーレシピ,加藤悠真,茜色出版社,1210,トーハン,買切,15,747,2026-07-10,
'9788607865581,刀と花 第2巻,中村花子,朝霧出版,560,大阪屋栗田,買切,9,336,2026-04-18,
'9780351508646,冬の日の花束の秘密,霧島 燈,若草出版社,610,トーハン,委託,9,452,2026-06-24,2026-09-24
'9784034152393,図解 プレゼン術入門,石川湊,白鷺文庫,1470,地方・小出版流通センター,買切,19,1070,2026-07-13,
'9786730030470,ブランディング大全,三浦陸,銀河舎,1560,日販,買切,10,950,2026-06-08,
'9789678378833,百鬼夜行堂 第12巻,山口詩織,朝霧出版,460,日販,買切,10,278,2026-07-04,
